Student_ID,First_Name,Last_Name,Email,Gender,Department,Grade,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Age,Math_Score,assi_Math,Science_Score,assi_Science,English_Score,assi_English,Social_Studies_Score,assi_Social_Studie,French_Score,assi_French,Computer_Science_Score,assi_Computer_Science,last_score,Study_Hours_per_Week,Stress_Level (1-10),Sleep_Hours_per_Night,assi_late,non-academic_attendance,academic_attendance,lms_login_freq_per_day,lms_active_avg_hrs,resource_access_avg_hrs
S3255,Maria,Johnson,student2255@university.com,Female,5th Grade,C,No,No,Bachelor's,Medium,10,64.33333333,60.9,74.66666667,73.6,70.0,63.5,74.33333333,72.5,82.33333333,93.3,66.66666667,58.5,70.7,8.2,10,8.8,0.0,84.66666667,86.0,1.433333333,1.366666667,1.033333333
S3255,Maria,Johnson,student2255@university.com,Female,6th Grade,C,No,No,Bachelor's,Medium,12,73.5,77.9,73.0,66.0,74.5,74.9,70.0,55.5,81.5,100.0,69.5,55.6,72.4,8.2,10,8.8,0.0,96.0,87.5,1.5,1.45,0.8
S3255,Maria,Johnson,student2255@university.com,Female,Middle School,C,No,No,Bachelor's,Medium,12,68.75,57.3,71.0,71.1,72.0,68.1,69.75,58.7,73.0,86.2,66.5,62.8,78.5,8.2,10,8.8,0.0,90.25,87.5,2.15,1.425,1.025
S3257,Emma,Brown,student2257@university.com,Female,Middle School,F,No,Yes,Bachelor's,Medium,12,100.0,95.8,95.0,88.0,97.0,100.0,83.0,84.5,99.0,100.0,100.0,77.6,97.2,5.6,4,8.9,,,,,,
S3259,John,Williams,student2259@university.com,Male,5th Grade,C,Yes,Yes,PhD,Medium,10,69.5,61.4,64.0,56.8,70.0,63.5,75.0,65.2,74.0,84.8,67.0,56.1,71.6,29.8,9,8.1,0.0,92.5,91.5,1.9,1.2,0.85
S3259,John,Williams,student2259@university.com,Male,6th Grade,C,Yes,Yes,PhD,Medium,12,74.0,68.9,74.0,63.3,70.5,69.3,73.5,58.8,69.0,79.5,67.5,61.8,75.5,29.8,9,8.1,0.0,88.0,92.0,2.15,1.2,1.2
S3259,John,Williams,student2259@university.com,Male,Middle School,C,Yes,Yes,PhD,Medium,12,71.75,76.8,75.25,60.6,62.5,73.3,65.5,50.6,70.75,77.6,68.0,53.8,69.9,29.8,9,8.1,0.0,77.5,85.5,1.425,1.475,0.925
S3261,Liam,Davis,student2261@university.com,Female,6th Grade,B,Yes,Yes,High School,Low,12,93.0,87.9,89.0,82.7,99.0,100.0,89.0,80.4,83.0,90.8,95.0,81.7,90.3,28.1,2,8.0,0.0,83.0,100.0,3.0,1.9,1.4
S3267,Liam,Jones,student2267@university.com,Female,6th Grade,F,No,Yes,PhD,Low,12,90.0,83.9,86.0,83.5,98.0,96.6,89.0,67.7,87.0,100.0,98.0,85.4,90.5,19.4,8,7.4,,,,,,
S3269,Maria,Smith,student2269@university.com,Female,5th Grade,F,No,Yes,Bachelor's,Low,10,56.0,41.1,65.0,61.7,63.0,56.7,65.0,55.0,66.0,79.8,55.0,42.1,61.4,8.9,4,6.9,0.0,92.0,67.0,1.9,1.1,0.6
S3269,Maria,Smith,student2269@university.com,Female,6th Grade,F,No,Yes,Bachelor's,Low,12,54.0,56.1,46.0,41.4,58.5,51.9,52.5,48.4,50.5,60.9,60.5,50.7,53.5,8.9,4,6.9,0.0,79.0,75.0,0.85,1.1,0.8
S3273,Sara,Johnson,student2273@university.com,Female,5th Grade,C,No,Yes,High School,High,10,76.5,76.2,76.0,66.6,74.0,65.2,79.0,78.9,69.75,87.4,76.0,63.4,78.1,22.4,3,5.0,0.0,74.5,93.75,1.9,1.675,1.3
S3273,Sara,Johnson,student2273@university.com,Female,6th Grade,C,No,Yes,High School,High,12,89.0,99.9,71.0,72.1,65.0,59.2,74.0,69.8,75.0,83.4,77.0,62.2,75.4,22.4,3,5.0,0.0,92.0,92.0,2.0,1.6,0.8
S3273,Sara,Johnson,student2273@university.com,Female,Middle School,C,No,Yes,High School,High,12,80.33333333,72.1,74.0,62.3,72.66666667,79.3,68.33333333,54.4,71.66666667,90.3,70.66666667,71.1,75.9,22.4,3,5.0,0.0,86.0,94.66666667,1.933333333,1.4,1.233333333
S3276,Liam,Smith,student2276@university.com,Female,5th Grade,F,No,Yes,High School,High,10,56.0,53.7,64.0,66.5,60.0,57.3,54.0,56.2,62.0,66.8,36.0,26.6,55.0,25.2,2,8.2,0.0,56.0,83.0,1.2,1.3,0.5
S3276,Liam,Smith,student2276@university.com,Female,6th Grade,F,No,Yes,High School,High,12,55.0,53.0,62.0,52.8,61.0,47.5,45.0,37.1,67.0,71.9,66.0,60.7,59.6,25.2,2,8.2,2.0,100.0,67.0,0.9,1.1,0.8
S3279,John,Williams,student2279@university.com,Male,6th Grade,D,No,Yes,Bachelor's,Medium,12,70.0,77.6,60.0,52.6,62.0,78.4,52.0,36.1,64.0,64.9,59.0,47.8,53.2,25.1,9,7.5,0.0,75.0,92.0,2.0,1.8,0.8
S3279,John,Williams,student2279@university.com,Male,Middle School,D,No,Yes,Bachelor's,Medium,12,67.0,61.4,67.0,54.6,53.0,55.6,64.0,54.7,61.0,67.8,62.0,46.9,66.0,25.1,9,7.5,0.0,83.0,83.0,1.7,1.6,0.9
S3281,John,Johnson,student2281@university.com,Male,Middle School,F,No,Yes,Master's,Low,12,85.0,81.1,95.0,87.8,87.0,72.7,100.0,98.3,99.0,100.0,94.0,79.8,94.7,12.6,3,5.4,,,,,,
S3303,Ahmed,Smith,student2303@university.com,Male,Middle School,B,No,Yes,PhD,Medium,12,81.0,80.1,83.0,86.0,82.0,77.0,70.0,62.5,79.0,93.2,93.0,81.7,85.3,29.0,6,8.5,0.0,75.0,100.0,1.8,2.1,1.4
S3304,Ali,Brown,student2304@university.com,Male,5th Grade,D,Yes,Yes,PhD,Medium,10,56.33333333,53.8,64.66666667,65.4,63.0,63.5,64.66666667,56.7,63.0,73.5,63.33333333,58.0,50.9,5.6,7,4.8,0.0,90.66666667,66.66666667,0.866666667,1.466666667,0.733333333
S3304,Ali,Brown,student2304@university.com,Male,6th Grade,D,Yes,Yes,PhD,Medium,12,68.71428571,60.2,66.71428571,70.4,68.0,83.7,63.57142857,68.0,66.14285714,70.1,68.14285714,65.3,75.2,5.6,7,4.8,0.0,75.0,81.0,1.257142857,1.371428571,1.014285714
S3304,Ali,Brown,student2304@university.com,Male,Middle School,D,Yes,Yes,PhD,Medium,12,63.0,60.0,62.0,62.9,70.0,58.8,50.0,32.9,60.0,66.9,71.0,74.6,62.1,5.6,7,4.8,0.0,100.0,75.0,0.9,1.3,1.0
S3309,John,Brown,student2309@university.com,Male,5th Grade,C,No,Yes,Bachelor's,Medium,10,76.0,79.1,78.0,67.5,69.33333333,78.1,64.66666667,46.8,68.33333333,76.6,69.0,59.5,75.3,14.9,8,6.3,0.0,92.33333333,94.33333333,1.7,1.2,1.066666667
S3309,John,Brown,student2309@university.com,Male,6th Grade,C,No,Yes,Bachelor's,Medium,12,71.0,57.7,62.0,57.2,69.0,81.8,80.0,57.7,79.0,82.0,70.0,55.8,67.7,14.9,8,6.3,0.0,76.0,92.0,2.3,1.3,1.1
S3309,John,Brown,student2309@university.com,Male,Middle School,C,No,Yes,Bachelor's,Medium,12,67.5,63.7,69.75,61.7,75.0,68.3,73.0,66.7,68.5,73.8,66.5,58.4,72.5,14.9,8,6.3,0.0,83.75,89.75,1.975,1.45,1.05
S3312,Omar,Johnson,student2312@university.com,Male,5th Grade,F,Yes,Yes,High School,High,10,62.0,51.9,65.0,71.1,59.0,55.8,45.0,40.6,46.0,49.0,39.0,31.6,48.5,21.3,3,4.2,,,,,,
S3314,John,Johnson,student2314@university.com,Male,5th Grade,C,No,Yes,Bachelor's,Medium,10,80.2,84.0,76.4,65.3,79.2,68.6,73.0,75.5,79.0,97.6,80.4,72.5,75.5,25.4,3,6.7,0.0,95.2,88.6,2.32,1.64,1.16
S3314,John,Johnson,student2314@university.com,Male,6th Grade,C,No,Yes,Bachelor's,Medium,12,85.0,66.7,73.0,75.9,89.0,86.3,65.0,58.7,75.0,87.0,83.0,63.6,86.0,25.4,3,6.7,0.0,78.0,92.0,1.6,1.8,1.2
S3314,John,Johnson,student2314@university.com,Male,Middle School,C,No,Yes,Bachelor's,Medium,12,82.66666667,72.3,78.0,80.6,81.66666667,80.6,74.66666667,62.2,73.66666667,87.7,78.66666667,78.2,77.5,25.4,3,6.7,0.0,86.66666667,86.0,2.133333333,1.533333333,1.166666667
S3317,Ali,Jones,student2317@university.com,Male,6th Grade,F,No,No,Bachelor's,Low,12,92.0,88.4,86.0,94.5,84.0,89.6,90.0,78.7,84.0,89.1,81.0,72.6,87.0,22.4,6,4.7,,,,,,
S3319,Omar,Brown,student2319@university.com,Male,Middle School,F,No,No,Bachelor's,High,12,92.0,97.9,89.0,82.6,91.0,100.0,96.0,84.9,89.0,100.0,89.0,66.7,94.5,8.4,7,7.2,,,,,,
S3321,Sara,Johnson,student2321@university.com,Female,5th Grade,D,No,Yes,Bachelor's,Low,10,61.0,56.1,69.0,70.8,68.5,60.7,68.0,46.8,73.0,90.1,63.5,50.0,69.1,15.2,5,7.1,0.0,87.5,75.0,1.45,1.6,0.95
S3321,Sara,Johnson,student2321@university.com,Female,6th Grade,D,No,Yes,Bachelor's,Low,12,70.5,61.0,64.5,76.8,71.5,52.0,71.0,82.6,68.0,68.3,66.5,60.2,69.3,15.2,5,7.1,0.0,80.5,75.0,1.3,1.6,0.85
S3321,Sara,Johnson,student2321@university.com,Female,Middle School,D,No,Yes,Bachelor's,Low,12,72.0,81.9,58.0,51.5,64.0,63.2,61.0,57.3,63.0,68.8,71.0,65.8,66.3,15.2,5,7.1,0.0,83.0,92.0,1.1,1.4,1.2
S3325,Ahmed,Johnson,student2325@university.com,Male,5th Grade,C,No,Yes,Master's,High,10,67.75,51.3,73.0,59.9,68.0,70.2,73.25,65.7,68.5,81.0,74.5,56.5,80.4,25.4,10,4.9,0.0,93.0,87.5,1.625,1.35,0.95
S3325,Ahmed,Johnson,student2325@university.com,Male,6th Grade,C,No,Yes,Master's,High,12,56.0,34.4,68.0,52.8,85.0,86.6,59.0,56.3,56.0,67.4,60.0,54.2,63.8,25.4,10,4.9,0.0,82.0,83.0,2.0,1.3,1.0
S3325,Ahmed,Johnson,student2325@university.com,Male,Middle School,C,No,Yes,Master's,High,12,71.6,70.0,67.0,68.9,72.6,68.8,66.2,63.3,68.6,75.4,71.4,50.5,70.4,25.4,10,4.9,0.0,86.2,90.0,1.86,1.3,1.02
S3327,Omar,Johnson,student2327@university.com,Male,5th Grade,F,No,Yes,Master's,Medium,10,61.0,52.6,63.0,48.0,57.0,57.7,60.0,51.4,52.0,58.2,58.0,48.5,62.7,28.4,8,6.2,,,,,,
S3330,Maria,Davis,student2330@university.com,Female,5th Grade,F,No,Yes,PhD,Low,10,95.0,80.0,97.0,90.5,93.0,100.0,86.0,70.4,95.0,100.0,87.0,79.0,96.6,8.9,10,5.1,,,,,,
S3336,Omar,Johnson,student2336@university.com,Male,5th Grade,F,Yes,Yes,High School,Low,10,89.0,88.3,99.0,97.8,85.0,87.9,95.0,87.6,83.0,95.7,77.0,62.2,92.7,17.1,5,5.0,,,,,,
S3337,Sara,Brown,student2337@university.com,Female,6th Grade,F,No,Yes,PhD,Medium,12,49.0,47.4,52.0,51.1,44.0,40.0,56.0,51.9,46.0,58.6,53.0,37.2,52.6,29.4,7,7.0,0.0,92.0,42.0,0.8,1.1,0.5
S3338,Liam,Johnson,student2338@university.com,Female,5th Grade,C,No,Yes,High School,High,10,75.0,65.1,66.0,66.1,61.5,56.2,69.5,54.6,68.5,74.8,82.5,70.3,65.9,29.1,6,6.3,0.0,85.0,87.5,1.6,1.4,1.15
S3338,Liam,Johnson,student2338@university.com,Female,Middle School,C,No,Yes,High School,High,12,68.16666667,53.0,70.66666667,69.2,68.5,66.3,71.66666667,73.4,65.0,79.4,70.16666667,56.2,75.6,29.1,6,6.3,0.0,90.0,90.33333333,1.883333333,1.4,1.0
S3339,Ahmed,Smith,student2339@university.com,Male,Middle School,F,Yes,Yes,PhD,Low,12,100.0,99.8,100.0,100.0,92.0,100.0,91.0,81.8,93.0,100.0,100.0,87.5,91.4,15.6,3,4.1,,,,,,
S3341,John,Smith,student2341@university.com,Male,5th Grade,C,No,Yes,PhD,Low,10,59.0,60.0,64.0,55.1,73.0,70.6,74.0,70.2,70.0,76.2,78.0,61.4,70.9,14.6,2,4.2,0.0,100.0,92.0,2.0,1.1,1.3
S3341,John,Smith,student2341@university.com,Male,6th Grade,C,No,Yes,PhD,Low,12,70.4,64.6,64.8,57.7,71.4,70.6,67.2,69.3,72.4,87.0,70.8,55.9,66.5,14.6,2,4.2,0.0,80.2,86.6,1.8,1.34,0.92
S3341,John,Smith,student2341@university.com,Male,Middle School,C,No,Yes,PhD,Low,12,77.0,86.3,70.5,62.5,63.0,57.8,73.0,64.0,71.75,86.8,69.0,48.2,70.5,14.6,2,4.2,0.0,90.75,91.75,1.825,1.525,1.075
S3342,Ali,Davis,student2342@university.com,Male,5th Grade,D,No,Yes,High School,High,10,61.0,48.1,58.0,61.1,63.0,73.0,62.0,56.6,66.0,79.8,59.0,50.6,62.8,24.7,3,7.8,0.0,83.0,83.0,1.5,1.5,1.1
S3342,Ali,Davis,student2342@university.com,Male,6th Grade,D,No,Yes,High School,High,12,63.5,46.7,58.5,62.0,65.0,83.2,57.0,56.0,65.0,68.2,65.5,54.5,63.7,24.7,3,7.8,0.0,83.0,87.5,1.75,1.65,0.9
S3344,Ali,Jones,student2344@university.com,Male,5th Grade,F,Yes,No,Master's,Low,10,88.0,76.1,97.0,95.9,74.0,77.7,85.0,68.8,88.0,98.7,91.0,70.9,88.9,7.9,3,6.5,,,,,,
S3353,Liam,Smith,student2353@university.com,Female,Middle School,F,No,Yes,PhD,Medium,12,96.0,88.7,84.0,88.3,100.0,99.9,82.0,72.1,92.0,100.0,84.0,71.8,96.1,24.8,5,6.0,,,,,,
S3357,Omar,Johnson,student2357@university.com,Male,5th Grade,C,No,Yes,PhD,High,10,70.5,67.4,83.0,71.8,77.0,76.7,69.25,61.5,69.0,79.4,72.25,66.1,75.3,20.9,5,4.2,0.25,88.75,79.25,1.5,1.775,1.0
S3357,Omar,Johnson,student2357@university.com,Male,6th Grade,C,No,Yes,PhD,High,12,71.66666667,64.6,70.33333333,78.4,81.33333333,57.7,73.33333333,56.9,72.0,77.4,71.66666667,59.4,72.4,20.9,5,4.2,0.0,88.66666667,97.33333333,1.866666667,1.7,1.133333333
S3357,Omar,Johnson,student2357@university.com,Male,Middle School,C,No,Yes,PhD,High,12,74.5,72.0,76.5,83.4,73.5,80.0,75.0,83.1,69.0,81.4,79.5,68.4,78.5,20.9,5,4.2,0.0,80.5,92.0,1.55,1.35,1.1
S3359,Ali,Smith,student2359@university.com,Male,5th Grade,D,No,Yes,High School,Low,10,71.5,56.3,69.5,71.5,71.0,71.7,73.0,53.2,74.5,82.0,69.5,60.0,76.3,21.9,6,7.7,0.0,83.5,87.5,1.85,1.25,0.9
S3359,Ali,Smith,student2359@university.com,Male,6th Grade,D,No,Yes,High School,Low,12,75.0,81.2,70.5,79.3,65.5,69.0,70.5,51.8,62.5,80.4,64.0,48.0,63.1,21.9,6,7.7,0.0,83.0,75.0,0.95,1.65,1.0
S3359,Ali,Smith,student2359@university.com,Male,Middle School,D,No,Yes,High School,Low,12,66.0,60.6,69.5,55.7,72.0,64.5,62.5,64.6,64.0,80.9,71.0,70.2,69.9,21.9,6,7.7,0.0,96.0,66.5,1.2,1.7,0.9
S3360,Liam,Brown,student2360@university.com,Female,6th Grade,F,No,Yes,Bachelor's,Low,12,41.0,47.0,35.0,30.1,47.0,42.9,42.0,42.1,47.0,56.8,50.0,39.8,46.5,15.2,5,4.0,,,,,,
S3362,Omar,Smith,student2362@university.com,Male,Middle School,F,No,Yes,Master's,High,12,52.0,51.0,58.0,50.8,61.0,56.5,60.0,44.7,66.0,82.3,64.0,57.3,59.0,15.3,6,6.5,0.0,67.0,83.0,1.1,1.3,1.4
S3366,Emma,Brown,student2366@university.com,Female,5th Grade,F,Yes,Yes,Bachelor's,Medium,10,51.0,51.0,58.0,60.3,52.0,61.3,68.0,64.1,41.0,47.3,60.0,54.5,60.5,13.3,10,5.8,0.0,78.0,67.0,0.9,1.1,0.7
S3366,Emma,Brown,student2366@university.com,Female,6th Grade,F,Yes,Yes,Bachelor's,Medium,12,55.0,55.6,51.0,42.0,66.0,61.8,48.0,53.1,56.0,68.0,52.0,43.2,54.1,13.3,10,5.8,0.0,81.0,83.0,0.8,1.1,0.8
S3368,Ahmed,Johnson,student2368@university.com,Male,5th Grade,F,No,Yes,High School,Low,10,58.5,57.9,54.0,56.7,63.5,82.9,54.5,47.4,63.5,80.0,56.0,50.3,58.8,9.6,5,8.5,1.0,56.0,83.0,1.3,1.25,0.6
S3372,Liam,Brown,student2372@university.com,Female,5th Grade,D,No,Yes,High School,Low,10,65.0,65.5,72.0,78.0,64.0,67.6,67.0,78.3,76.0,88.4,66.0,56.9,67.6,13.6,2,8.5,0.0,67.0,100.0,0.9,1.6,0.9
S3372,Liam,Brown,student2372@university.com,Female,6th Grade,D,No,Yes,High School,Low,12,80.0,84.9,74.0,75.5,67.0,54.2,68.0,46.4,76.0,85.9,70.0,52.0,72.6,13.6,2,8.5,0.0,75.0,92.0,2.0,1.8,0.8
S3372,Liam,Brown,student2372@university.com,Female,Middle School,D,No,Yes,High School,Low,12,67.5,64.2,77.5,76.2,77.5,75.6,65.5,62.5,76.0,78.9,65.0,53.2,67.1,13.6,2,8.5,0.0,79.0,83.0,2.05,1.7,1.0
S3378,Ali,Johnson,student2378@university.com,Male,6th Grade,D,No,Yes,High School,High,12,57.5,59.0,72.0,62.5,69.0,62.1,63.0,63.9,62.5,71.3,64.5,51.4,59.0,19.5,9,8.3,1.5,75.0,62.5,1.65,1.5,0.75
S3378,Ali,Johnson,student2378@university.com,Male,Middle School,D,No,Yes,High School,High,12,54.5,49.9,59.5,51.5,57.5,35.9,74.5,71.9,65.0,78.6,61.0,49.2,68.4,19.5,9,8.3,0.0,77.5,83.5,1.8,1.5,1.0
S3381,Ali,Jones,student2381@university.com,Male,5th Grade,D,Yes,Yes,PhD,Medium,10,72.2,78.5,62.4,68.0,70.0,84.7,72.4,61.8,64.8,78.9,73.8,55.8,65.9,9.0,5,8.9,0.0,81.2,88.4,1.66,1.56,1.04
S3381,Ali,Jones,student2381@university.com,Male,6th Grade,D,Yes,Yes,PhD,Medium,12,63.0,53.1,56.5,59.3,77.5,83.6,68.0,57.3,68.0,80.5,67.5,62.6,62.8,9.0,5,8.9,0.0,86.0,78.5,1.3,1.55,0.6
S3381,Ali,Jones,student2381@university.com,Male,Middle School,D,Yes,Yes,PhD,Medium,12,65.0,74.8,67.0,64.0,77.0,81.4,67.0,62.0,78.0,86.9,77.0,73.0,63.2,9.0,5,8.9,0.0,78.0,92.0,1.35,1.3,0.95
S3385,Emma,Jones,student2385@university.com,Female,6th Grade,F,No,Yes,Master's,High,12,48.0,44.2,61.0,55.7,53.0,54.1,53.0,52.5,55.0,53.5,43.0,41.2,49.6,12.5,5,6.7,,,,,,
S3388,John,Davis,student2388@university.com,Male,5th Grade,F,No,Yes,Master's,High,10,69.0,52.6,55.0,39.4,65.0,51.2,63.0,59.7,56.0,61.8,51.0,49.4,54.5,14.8,2,7.3,0.0,75.0,67.0,1.1,1.0,0.8
S3388,John,Davis,student2388@university.com,Male,Middle School,F,No,Yes,Master's,High,12,47.0,44.7,53.0,43.7,68.0,62.8,48.0,49.9,55.0,61.6,51.0,41.3,60.2,14.8,2,7.3,1.0,92.0,92.0,1.5,1.1,1.2
S3390,Sara,Johnson,student2390@university.com,Female,6th Grade,D,No,Yes,High School,Medium,12,66.0,55.8,54.0,64.3,45.0,52.7,64.0,48.3,54.0,60.4,56.0,44.1,60.5,27.2,6,5.7,0.0,75.0,92.0,1.6,1.6,1.0
S3392,Liam,Johnson,student2392@university.com,Female,6th Grade,B,No,Yes,High School,Medium,12,84.0,84.7,90.5,78.3,82.0,71.2,76.5,65.2,88.5,100.0,84.5,67.4,81.6,26.0,9,7.2,0.0,85.0,96.0,2.3,2.3,1.05
S3393,Omar,Johnson,student2393@university.com,Male,5th Grade,C,No,Yes,High School,High,10,80.66666667,69.7,80.0,77.9,75.0,50.1,71.66666667,55.6,77.33333333,98.3,77.0,68.2,86.0,28.2,9,5.2,0.0,80.33333333,94.66666667,2.333333333,1.4,1.366666667
S3393,Omar,Johnson,student2393@university.com,Male,Middle School,C,No,Yes,High School,High,12,82.0,72.5,72.0,75.6,73.0,70.2,66.0,54.8,79.0,91.2,91.0,77.9,81.1,28.2,9,5.2,0.0,76.0,83.0,2.6,1.3,1.2
S3394,Ahmed,Brown,student2394@university.com,Male,5th Grade,F,Yes,Yes,High School,Medium,10,58.0,38.7,50.0,39.7,55.0,53.2,43.0,45.3,40.0,44.8,56.0,46.9,49.0,19.1,8,6.4,,,,,,
S3396,Maria,Davis,student2396@university.com,Female,5th Grade,F,No,Yes,High School,Medium,10,77.0,67.9,96.0,93.2,100.0,100.0,90.0,79.5,92.0,100.0,85.0,78.2,80.0,26.5,4,7.4,,,,,,
S3402,Omar,Jones,student2402@university.com,Male,Middle School,F,No,Yes,Bachelor's,Medium,12,97.0,70.6,95.0,97.2,96.0,100.0,100.0,100.0,94.0,100.0,95.0,82.2,100.0,5.8,3,6.9,,,,,,
S3408,Omar,Brown,student2408@university.com,Male,5th Grade,C,No,Yes,Bachelor's,Low,10,76.0,57.9,66.33333333,63.7,65.66666667,71.2,75.0,67.1,73.0,79.7,66.0,51.5,64.8,15.0,7,8.9,0.0,91.0,94.33333333,1.833333333,1.233333333,1.1
S3408,Omar,Brown,student2408@university.com,Male,6th Grade,C,No,Yes,Bachelor's,Low,12,75.0,75.7,69.5,85.5,77.0,78.8,72.5,63.9,67.0,77.4,61.5,48.5,63.8,15.0,7,8.9,0.0,92.0,83.0,1.35,1.3,0.7
S3408,Omar,Brown,student2408@university.com,Male,Middle School,C,No,Yes,Bachelor's,Low,12,68.0,69.4,65.0,51.3,73.5,84.3,72.0,63.8,74.5,87.6,72.0,64.2,74.9,15.0,7,8.9,0.0,87.5,92.0,2.0,1.75,1.05
S3410,John,Davis,student2410@university.com,Male,5th Grade,D,Yes,Yes,High School,High,10,68.25,66.8,64.0,68.3,61.5,46.4,66.25,53.1,71.25,82.8,64.75,59.8,75.8,24.4,3,7.3,0.0,87.5,79.25,1.05,1.5,0.925
S3410,John,Davis,student2410@university.com,Male,6th Grade,D,Yes,Yes,High School,High,12,66.5,54.0,63.25,59.5,67.5,71.7,66.5,57.7,67.25,79.4,63.5,56.3,71.3,24.4,3,7.3,0.0,89.5,69.0,1.15,1.325,0.975
S3410,John,Davis,student2410@university.com,Male,Middle School,D,Yes,Yes,High School,High,12,68.0,62.7,65.5,67.9,68.0,73.4,68.0,68.0,66.5,78.4,61.0,60.9,68.4,24.4,3,7.3,0.0,76.5,83.0,1.8,1.4,1.1
S3411,John,Williams,student2411@university.com,Male,5th Grade,F,Yes,Yes,PhD,Medium,10,100.0,92.8,100.0,98.8,97.0,84.3,100.0,88.3,91.0,95.8,97.0,90.0,99.9,9.2,7,8.6,,,,,,
S3418,Ahmed,Williams,student2418@university.com,Male,5th Grade,D,No,Yes,Master's,Medium,10,73.0,58.5,74.0,66.1,62.0,47.0,72.0,57.0,80.0,94.9,62.0,54.5,73.9,9.6,3,5.0,0.0,75.0,92.0,2.0,1.8,0.8
S3418,Ahmed,Williams,student2418@university.com,Male,6th Grade,D,No,Yes,Master's,Medium,12,69.5,76.5,66.5,65.2,61.5,53.8,62.5,47.7,66.0,72.5,67.0,52.4,68.5,9.6,3,5.0,0.0,71.0,87.5,1.9,1.8,1.1
S3424,Omar,Jones,student2424@university.com,Male,5th Grade,D,No,No,Bachelor's,High,10,67.0,69.2,68.5,53.4,71.0,64.0,58.5,47.8,60.0,63.5,68.5,51.3,66.7,21.7,10,4.3,0.0,71.0,87.5,1.25,1.6,0.95
S3424,Omar,Jones,student2424@university.com,Male,6th Grade,D,No,No,Bachelor's,High,12,69.0,62.3,59.0,60.5,68.0,74.6,74.0,65.3,52.0,54.3,57.0,46.2,63.6,21.7,10,4.3,3.0,75.0,75.0,1.6,1.6,0.9
S3424,Omar,Jones,student2424@university.com,Male,Middle School,D,No,No,Bachelor's,High,12,61.33333333,57.1,60.66666667,60.1,68.66666667,62.2,61.33333333,62.7,56.66666667,67.1,62.0,56.1,61.5,21.7,10,4.3,0.0,76.66666667,72.33333333,1.833333333,1.333333333,0.866666667
S3430,Maria,Smith,student2430@university.com,Female,6th Grade,F,No,Yes,PhD,Medium,12,47.0,45.3,56.0,57.9,54.0,45.3,58.0,40.6,53.0,59.7,62.0,61.4,52.0,10.1,2,5.8,1.0,92.0,92.0,1.5,1.1,1.2
S3430,Maria,Smith,student2430@university.com,Female,Middle School,F,No,Yes,PhD,Medium,12,52.0,31.9,52.5,57.3,52.0,45.7,63.0,52.7,59.0,59.5,51.0,45.1,53.8,10.1,2,5.8,0.0,79.0,75.0,0.85,1.1,0.8
S3436,Emma,Williams,student2436@university.com,Female,6th Grade,C,No,Yes,High School,Medium,12,78.0,70.4,78.0,77.2,84.0,94.0,82.0,72.8,84.0,98.7,82.0,75.0,74.6,9.5,9,6.5,0.0,86.0,92.0,1.8,2.0,1.0
S3436,Emma,Williams,student2436@university.com,Female,Middle School,C,No,Yes,High School,Medium,12,75.0,64.2,71.0,69.0,75.0,74.5,80.0,56.1,82.0,87.1,78.0,64.6,76.4,9.5,9,6.5,0.0,83.0,92.0,2.3,1.7,1.1
S3450,John,Jones,student2450@university.com,Male,5th Grade,C,No,Yes,Bachelor's,Medium,10,73.33333333,60.1,69.33333333,60.7,70.0,67.7,74.66666667,59.0,81.0,93.6,71.0,63.0,69.3,26.5,2,8.2,0.0,77.66666667,89.0,1.4,1.733333333,1.033333333
S3450,John,Jones,student2450@university.com,Male,6th Grade,C,No,Yes,Bachelor's,Medium,12,63.5,56.7,64.0,56.7,75.0,73.3,77.0,62.2,73.5,85.5,71.0,64.0,66.3,26.5,2,8.2,0.0,87.5,87.5,1.75,2.05,1.25
S3450,John,Jones,student2450@university.com,Male,Middle School,C,No,Yes,Bachelor's,Medium,12,71.25,80.5,72.0,76.8,68.25,80.0,69.0,54.3,65.25,79.1,65.75,45.6,69.3,26.5,2,8.2,0.25,86.5,87.75,1.65,1.525,1.125
S3455,Ahmed,Smith,student2455@university.com,Male,5th Grade,C,Yes,Yes,Bachelor's,Low,10,75.0,74.7,72.0,78.5,69.0,61.2,67.0,60.0,81.0,100.0,73.0,59.5,78.4,27.8,4,8.4,0.0,82.0,67.0,1.5,1.7,1.0
S3455,Ahmed,Smith,student2455@university.com,Male,6th Grade,C,Yes,Yes,Bachelor's,Low,12,77.0,66.9,73.33333333,68.7,71.66666667,83.6,74.0,63.5,75.33333333,79.8,82.0,73.9,79.2,27.8,4,8.4,0.0,94.33333333,94.66666667,1.833333333,1.4,1.1
S3455,Ahmed,Smith,student2455@university.com,Male,Middle School,C,Yes,Yes,Bachelor's,Low,12,70.33333333,69.9,72.0,69.3,73.66666667,75.0,74.66666667,61.1,73.0,83.5,79.33333333,68.3,67.6,27.8,4,8.4,0.333333333,85.33333333,86.0,1.533333333,2.0,0.933333333
S3462,Omar,Jones,student2462@university.com,Male,5th Grade,C,No,Yes,Bachelor's,High,10,70.5,76.6,74.5,65.5,71.25,69.1,72.75,66.9,71.75,81.0,73.5,56.1,68.4,23.2,6,4.7,0.0,84.75,77.0,1.7,1.425,1.05
